,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core (Tctl/Tdie)","Core (SVI2 TFN)","SoC (SVI2 TFN)","Bus Speed"
09/08/2026 11:45:31,15.62,3.12,10.94,0,0,7.81,40.62,0,1.56,29.69,20.31,10.94,11.72,40.62,13.1944237,2920,449,4042,242.5,40.5,0.6987769,1.3625,4042,183,40.5,0.452190548,1.325,1797,166,18,0.341220945,1.33125,1797,888.5,18,3.218165,1.33125,4042,625,40.5,2.072599,1.33125,1797,588,18,1.90803242,1.33125,75.75001,1.55,1.55,99.80919
09/08/2026 11:45:33,11.11,7.94,7.94,0,14.29,9.52,34.92,0,3.17,12.7,26.98,9.52,11.51,34.92,12.8920746,2358,453,1797,303.5,18,0.90462923,1.34375,4042,173,40.5,0.4597109,1.3375,4042,489,40.5,1.4756422,1.3375,1797,683,18,2.40837383,1.3375,1235,292.5,12.375,0.8527616,1.34375,1235,777,12.375,2.65297437,1.34375,75.50001,1.55,1.55,99.80918
09/08/2026 11:45:35,9.23,13.85,10.77,10.77,12.31,12.31,29.23,13.85,10.77,30.77,29.23,4.62,15.64,30.77,14.103508,2920,506,1797,326.5,18,0.876888156,1.3125,4042,214.5,40.5,0.5396808,1.3125,4042,314,40.5,0.9170053,1.3125,1797,796.5,18,2.816686,1.3125,1797,712.5,18,2.37125587,1.3125,4042,672,40.5,2.212242,1.3125,75.87501,1.55,1.55,99.8092041
09/08/2026 11:45:37,9.52,3.17,9.52,5.88,9.52,9.52,23.81,8.82,7.94,36.51,26.98,3.17,12.87,36.51,13.1715479,3270,456,1797,214,18,0.553177357,1.31875,3924,185,40.5,0.4834313,1.31875,4042,265.5,40.5,0.760939538,1.31875,1797,673.5,18,2.46154976,1.31875,4017,811.5,40.25,2.855268,1.31875,4042,586,40.5,1.87555838,1.33125,75.87501,1.55,1.55,99.80916
09/08/2026 11:45:39,13.64,1.52,6.06,1.52,1.52,10.61,16.67,15.15,4.55,13.64,50,4.55,11.62,50,13.3683052,2919,489,1797,214,18,0.599803448,1.33125,1792,158,18,0.387838244,1.33125,4042,206.5,40.5,0.5522863,1.33125,1797,718,18,2.33748627,1.3375,4042,454,40.5,1.36013174,1.3375,4042,1185,40.5,3.88621855,1.3375,75.75001,1.55,1.55,99.80929
09/08/2026 11:45:41,18.75,0,15.62,10.77,14.06,7.81,17.19,15.38,14.06,6.25,6.25,14.06,11.68,18.75,13.416173,2920,485,4042,376.5,40.5,1.10866058,1.34375,1797,494,18,1.60285759,1.34375,1797,417,18,1.29956114,1.34375,1797,737.5,18,2.52712321,1.34375,4042,408.5,40.5,1.14064908,1.35625,4042,476.5,40.5,1.59282839,1.35625,75.25001,1.55,1.55,99.80924
09/08/2026 11:45:43,12.5,10.94,15.62,6.45,3.08,9.38,35.94,51.56,18.75,9.38,14.06,3.12,15.9,51.56,14.8266563,2545,587,4042,375.5,40.5,1.00443161,1.33125,1797,350.5,18,1.09261441,1.33125,1797,153.5,18,0.3821059,1.33125,4042,1770,40.5,5.099555,1.33125,1797,527.5,18,1.61435854,1.33125,1797,343.5,18,1.12467659,1.33125,78.75001,1.55,1.55,99.8092041
09/08/2026 11:45:45,12.5,1.49,7.81,4.48,4.69,10.94,7.81,8.96,12.5,30.77,20.31,23.44,12.14,30.77,13.0144482,1984,452,1797,215,18,0.639454246,1.34375,1797,249,18,0.7881172,1.34375,4042,199.5,40.5,0.528496563,1.34375,1235,324,12.375,1.12249482,1.34375,1235,928,12.375,3.16196728,1.34375,1797,796.5,18,2.60313249,1.3375,77.50001,1.55,1.55,99.80918
09/08/2026 11:45:47,6.25,1.56,6.25,0,10.94,10.94,45.31,1.56,4.69,14.06,20.31,9.38,10.94,45.31,13.0971336,2515,454,1792,145,18,0.354271322,1.325,1620,106.5,18,0.262206763,1.33125,4042,479.5,40.5,1.47504234,1.33125,1797,929.5,18,3.371521,1.33125,1797,383,18,1.12331271,1.33125,4042,680,40.5,2.352573,1.33125,76.62501,1.55,1.55,99.8092041
09/08/2026 11:45:49,17.19,6.25,14.06,15.38,6.25,28.12,4.69,10.77,10.77,20,16.92,6.25,13.05,28.12,13.5992041,3294,515,1797,502,18,1.37937057,1.35,4042,374.5,40.5,1.09940732,1.35,4042,641,40.5,1.91047537,1.35,4042,327.5,40.5,1.0314424,1.35,1797,730.5,18,2.45358753,1.35,4042,515,40.5,1.64513624,1.35,76.50001,1.55,1.55,99.80917
09/08/2026 11:45:51,21.54,21.88,9.23,3.17,14.29,10.94,4.62,18.46,7.69,16.92,4.62,0,11.11,21.88,12.8323059,2345,447,1397,740,14,2.38975334,1.35625,1397,250,14,0.745606065,1.35625,1397,549.5,14,1.77115464,1.35625,4042,468,40.5,1.65117073,1.35625,4042,556,40.5,1.781998,1.35625,1797,120.5,18,0.331097215,1.35625,76.12501,1.55,1.55,99.8092
09/08/2026 11:45:53,12.5,3.12,6.25,0,12.5,13.85,7.81,13.64,7.81,18.75,9.23,31.25,11.39,31.25,12.8026371,4030,444,4042,303,40.5,0.948165834,1.3375,4042,127,40.5,0.337858617,1.3375,4042,505.5,40.5,1.57751238,1.3375,3968,359,40.5,1.25232649,1.3375,4042,507.5,40.5,1.62304938,1.3375,4042,860.5,40.5,2.92515731,1.34375,75.50001,1.55,1.55,99.80916
09/08/2026 11:45:55,7.81,4.69,12.5,0,25,6.35,15.62,21.88,4.69,11.11,23.44,10.94,12,25,13.4235048,2888,465,3854,173,40.5,0.467002571,1.35625,1797,203.5,18,0.6181323,1.35625,1797,619.5,18,2.03955531,1.35625,4042,781.5,40.5,2.551876,1.35625,4042,312,40.5,0.9924039,1.3625,1797,701,18,2.41915035,1.3625,76.00001,1.55,1.55,99.8092957
09/08/2026 11:45:57,4.69,3.12,9.38,0,17.19,10.94,18.75,23.44,3.12,7.81,21.88,17.19,11.46,23.44,13.0742474,3270,451,1654,114,18,0.280081034,1.3125,4042,122,40.5,0.310152024,1.3125,4042,580.5,40.5,1.90916336,1.3125,1797,832,18,2.95722532,1.3125,4042,284.5,40.5,0.747594357,1.3125,4042,774.5,40.5,2.74464965,1.3125,75.75001,1.55,1.55,99.8092041
09/08/2026 11:45:59,21.54,12.5,15.62,19.67,15.38,7.81,7.69,16.92,12.31,27.69,12.5,20,15.8,27.69,13.1220436,2720,452,1397,376.5,14,1.16394353,1.35,1397,472,14,1.56317008,1.35,1397,384,14,1.22053611,1.35,4042,386,40.5,1.35145354,1.35,4042,610.5,40.5,1.99756467,1.35,4042,482,40.5,1.57102537,1.3625,75.62501,1.55,1.55,99.80913
09/08/2026 11:46:01,7.81,3.03,6.15,4.55,1.54,9.23,18.75,7.58,10.94,31.25,18.75,17.19,11.4,31.25,13.2744818,4042,483,4042,241,40.5,0.6610037,1.3625,4042,259.5,40.5,0.8137668,1.3625,4042,133,40.5,0.286160082,1.3625,4042,533.5,40.5,1.78534973,1.3625,4042,863,40.5,2.83599472,1.3625,4042,866.5,40.5,2.82382965,1.3625,75.37501,1.55,1.55,99.80923
09/08/2026 11:46:03,9.38,6.25,10.94,1.56,21.88,14.06,31.25,1.56,4.69,18.75,23.44,3.12,12.24,31.25,13.02068,2453,456,4042,310,40.5,0.9008488,1.325,1645,114.5,18,0.266464233,1.325,1797,679.5,18,2.25707936,1.325,1397,668,14,2.321506,1.325,4042,447.5,40.5,1.34950161,1.33125,1797,518.5,18,1.70642209,1.33125,75.12501,1.55,1.55,99.80918
09/08/2026 11:46:05,7.81,6.35,10.94,0,3.12,11.11,26.56,17.19,9.38,11.11,45.31,7.81,13.06,45.31,13.4492884,2491,498,1976,296,19.8,0.73959595,1.3375,1293,144.5,14,0.344941348,1.3375,4042,198.5,40.5,0.477039427,1.3375,1797,813,18,2.75477648,1.3375,1797,446.5,18,1.34510136,1.3375,4042,1089.5,40.5,3.627236,1.3375,75.12501,1.55,1.55,99.80918
09/08/2026 11:46:07,9.38,4.62,11.11,9.23,11.11,9.52,1.56,1.59,18.75,21.88,23.44,26.56,12.4,26.56,13.13312,2319,461,1386,174.5,14,0.446316957,1.31875,1397,396,14,1.22484243,1.33125,1397,334,14,0.984296,1.33125,1648,76.5,18,0.2031056,1.33125,4042,696.5,40.5,2.32628918,1.33125,4042,1088.5,40.5,3.66066933,1.33125,75.12501,1.55,1.55,99.80917
09/08/2026 11:46:09,12.31,1.54,15.38,4.62,4.62,9.23,13.85,20,6.15,13.64,36.92,4.62,11.91,36.92,12.98147,2920,460,4042,188.5,40.5,0.5086976,1.33125,1797,397,18,1.21323,1.33125,4042,233,40.5,0.633297861,1.33125,1797,705,18,2.4502902,1.33125,1797,377.5,18,1.17585146,1.33125,4042,858,40.5,2.885184,1.33125,75.12501,1.55,1.55,99.80918
09/08/2026 11:46:11,3.12,4.69,9.38,4.69,1.54,12.5,18.75,4.62,3.12,18.75,32.81,28.12,11.84,32.81,13.07464,3147,456,1318,126,14,0.3033122,1.34375,1397,216.5,14,0.6526508,1.34375,4042,254,40.5,0.665810943,1.34375,4042,421.5,40.5,1.34559309,1.34375,4042,506.5,40.5,1.69054151,1.34375,4042,1213,40.5,4.21617031,1.34375,75.12501,1.55,1.55,99.80915
09/08/2026 11:46:13,7.81,1.56,12.5,0,0,7.81,23.44,10.94,6.25,37.5,6.25,17.19,10.94,37.5,13.0454893,2757,448,1203,136.5,12.375,0.34590435,1.35,1235,258,12.375,0.8070392,1.35,1976,126.5,19.8,0.2622585,1.35,4042,752,40.5,2.67648268,1.35,4042,899.5,40.5,3.1291666,1.35,4042,517.5,40.5,1.70319963,1.35,75.50001,1.55,1.55,99.8092346
09/08/2026 11:46:15,29.69,0,12.5,1.56,10.94,18.75,9.38,1.56,4.69,23.44,28.12,15.62,13.02,29.69,13.0870266,4042,457,4042,312.5,40.5,0.8807808,1.34375,4042,274,40.5,0.84051,1.34375,4042,493.5,40.5,1.604846,1.34375,4042,168,40.5,0.5030568,1.34375,4042,541,40.5,1.76629579,1.34375,4042,950.5,40.5,3.26114154,1.34375,75.25001,1.55,1.55,99.80927
09/08/2026 11:46:17,12.5,19.05,31.75,0,6.25,12.5,25,0,3.12,10.77,24.62,0,12.13,31.75,12.838109,2345,450,1397,526.5,14,1.67203045,1.31875,1397,611,14,2.01776862,1.34375,1397,350,14,1.06976473,1.34375,1797,396.5,18,1.38797033,1.34375,4042,315.5,40.5,0.895031,1.34375,4042,499.5,40.5,1.70630491,1.34375,75.37501,1.55,1.55,99.80916
09/08/2026 11:46:19,14.06,3.12,28.12,12.5,20.31,26.56,17.19,6.25,7.81,18.75,25,3.12,15.23,28.12,14.1815939,3294,543,1797,219,18,0.545053244,1.3375,1797,776.5,18,2.11811924,1.3375,4042,858.5,40.5,2.794108,1.3375,4042,498,40.5,1.5589242,1.35,4042,455,40.5,1.33253753,1.35,4042,450.5,40.5,1.49836946,1.35,75.50001,1.55,1.55,99.809166
09/08/2026 11:46:21,10.94,4.69,10.94,3.12,1.56,9.38,53.12,4.69,12.5,7.81,31.25,4.69,12.89,53.12,13.4888191,3294,494,1797,231,18,0.593267143,1.35,1797,252,18,0.7148613,1.35,4042,194,40.5,0.453455478,1.35,4042,1114,40.5,3.9337492,1.3625,4042,397,40.5,1.17958915,1.3625,4042,776.5,40.5,2.63389921,1.3625,75.25001,1.55,1.55,99.8092
09/08/2026 11:46:23,20,4.62,12.31,3.03,4.62,10.77,24.62,15.38,15.38,19.7,32.31,21.54,15.36,32.31,13.1096849,3291,463,1797,314.5,18,0.9649622,1.35,1781,172.5,18,0.450479835,1.35,4042,188,40.5,0.455449849,1.35,4042,550.5,40.5,1.79545927,1.35,4042,577.5,40.5,1.88926792,1.35,4042,977.5,40.5,3.340762,1.35,74.87501,1.55,1.55,99.80919
09/08/2026 11:46:25,7.69,1.52,9.09,1.52,3.03,15.15,12.31,41.54,3.08,18.18,18.18,20,12.61,41.54,13.2478542,3950,461,3877,147.5,40.5,0.369698763,1.3625,3658,129,40.5,0.3215973,1.3625,4042,344.5,40.5,1.039759,1.3625,4042,956.5,40.5,3.431302,1.3625,4042,458.5,40.5,1.505377,1.3625,4042,730.5,40.5,2.44969487,1.3625,75.37501,1.55,1.55,99.80922
09/08/2026 12:35:21,3.12,0,23.44,14.06,3.12,0,14.06,1.56,4.69,14.06,28.12,4.69,9.24,28.12,12.090744,3198,417,3467,120,40.5,0.297083378,1.33125,1797,818.5,18,2.7156744,1.33125,4042,75.5,40.5,0.168306574,1.33125,1797,333,18,1.18523765,1.33125,4042,456.5,40.5,1.52114916,1.33125,4042,698.5,40.5,2.352388,1.33125,77.87501,1.55,1.55,99.80917
09/08/2026 12:35:23,4.69,0,1.59,4.76,3.12,0,9.52,3.17,15.62,46.88,10.94,21.88,10.18,46.88,12.5356007,2285,420,1620,132.5,19.8,0.326484472,1.3625,1235,116.5,12.375,0.272845328,1.3625,972,42,12.375,0.101954721,1.3625,1797,249,18,0.848872,1.3625,4042,1293.5,40.5,4.73083639,1.3625,4042,688.5,40.5,2.31536126,1.3625,78.37501,1.55,1.55,99.80914
09/08/2026 12:35:25,20.31,6.35,18.75,19.05,7.94,4.55,7.81,13.43,9.09,23.81,34.38,20.63,15.51,34.38,14.7896061,2920,578,4042,422.5,40.5,1.4981842,1.35625,1797,749,18,2.61256814,1.35625,1797,123,18,0.307351977,1.35625,4042,399.5,40.5,1.22254562,1.35,4042,680.5,40.5,2.34848166,1.35,1797,1095.5,18,3.14902282,1.35,78.50001,1.55,1.55,99.80923
09/08/2026 12:35:27,12.31,4.69,16.92,9.23,10.94,7.81,21.54,7.81,21.54,45.31,69.23,18.75,20.51,69.23,19.0474129,3294,750,1797,251.5,18,0.7481825,1.35625,4042,303,40.5,0.8437845,1.3625,4042,327.5,40.5,1.0114336,1.3625,1797,610,18,2.38919616,1.3625,4042,1364.5,40.5,4.68328333,1.3625,4042,1643.5,40.5,6.97997665,1.3625,81.25,1.55,1.55,99.809166
09/08/2026 12:35:29,7.81,3.12,12.5,18.75,18.75,31.25,3.12,0,7.81,21.21,0,13.85,11.52,31.25,13.1743126,2543,487,1797,188.5,18,0.490399182,1.35625,1797,696.5,18,2.31926966,1.35625,4042,1001,40.5,3.37352037,1.35625,1797,119,18,0.372086674,1.35625,4042,546,40.5,1.91530073,1.35625,1785,368.5,17.88889,1.12800217,1.35625,80.5,1.55,1.55,99.8092041
09/08/2026 12:35:31,4.69,6.35,18.75,18.75,1.59,0,18.75,1.56,9.38,18.75,15.62,1.56,9.65,18.75,11.99641,2336,399,1126,170,12.375,0.575955153,1.3375,1235,792.5,12.375,2.61445069,1.3375,1772,36,19.8,0.08861901,1.3375,1797,388.5,18,1.40743637,1.3375,4042,639,40.5,2.30878925,1.3375,4042,368.5,40.5,1.23949993,1.3375,79.5,1.55,1.55,99.809166
09/08/2026 12:35:33,1.56,0,3.12,17.19,3.12,0,25,34.38,3.12,23.44,6.25,0,9.77,34.38,12.1273718,2649,400,750,45.5,9.333333,0.1224225,1.35625,1797,430,18,1.4105531,1.35625,3464,38.5,40.5,0.0892856941,1.35625,4042,1139,40.5,4.096285,1.35625,4042,579.5,40.5,2.01571321,1.35625,1797,170,18,0.573303759,1.35625,78.50001,1.55,1.55,99.80914
09/08/2026 12:35:35,14.06,26.56,4.69,1.54,6.25,21.88,15.62,6.15,6.25,12.5,3.12,9.38,10.67,26.56,11.856329,3294,402,4042,818,40.5,2.81018519,1.35,1797,98,18,0.271893054,1.35,1797,449.5,18,1.46341348,1.34375,4042,455.5,40.5,1.615482,1.34375,4042,309,40.5,1.08211267,1.34375,4042,283,40.5,0.929634,1.34375,77.50001,1.55,1.55,99.80919
09/08/2026 12:35:37,3.12,0,0,0,29.69,28.12,15.62,1.56,0,17.19,7.81,4.69,8.98,29.69,11.8049288,3254,400,1602,65.5,18,0.15159595,1.33125,1779,46,18,0.103721939,1.33125,4042,1233.5,40.5,4.18822956,1.33125,4017,381.5,40.25,1.39822221,1.33125,4042,380.5,40.5,1.372127,1.34375,4042,295.5,40.5,0.956518948,1.34375,76.87501,1.55,1.55,99.80919
09/08/2026 12:35:39,7.81,14.06,1.56,3.12,14.06,0,25,1.56,3.12,12.5,17.19,10.94,9.24,25,12.04172,2543,399,1785,406,17.88889,1.36462116,1.325,1797,114.5,18,0.313682318,1.33125,4042,279,40.5,0.8778921,1.33125,1797,595.5,18,2.1092205,1.33125,1797,336,18,1.1983124,1.33125,4042,663,40.5,2.278679,1.33125,76.62501,1.55,1.55,99.80917
09/08/2026 12:35:41,4.69,12.31,14.06,3.12,15.38,9.38,4.69,28.12,0,10.77,6.25,0,9.06,28.12,11.48799,2762,392,1235,387,12.375,1.31411052,1.35,1235,286,12.375,0.9654041,1.34375,1976,523,19.8,1.69855332,1.34375,4042,735.5,40.5,2.5351615,1.34375,4042,268,40.5,0.951128244,1.34375,4042,151,40.5,0.491994977,1.34375,76.37501,1.55,1.55,99.80917
09/08/2026 12:35:43,6.35,7.94,6.35,3.17,1.59,3.17,28.57,11.11,1.59,20.63,12.7,7.94,9.26,28.57,11.5618563,2334,395,1235,265.5,12.375,0.8303616,1.34375,1235,232.5,12.375,0.7668179,1.34375,1651,97.5,19.8,0.303883076,1.34375,4042,845,40.5,2.904894,1.34375,4042,544,40.5,1.84766746,1.34375,1797,386,18,1.33947575,1.34375,76.37501,1.55,1.55,99.8091354
09/08/2026 12:35:45,13.85,9.23,1.54,0,3.08,44.62,1.54,6.15,7.69,12.31,0,9.23,9.1,44.62,11.4088268,3611,384,4042,441,40.5,1.4964757,1.3375,3703,33,40.5,0.07842611,1.3375,1797,1061,18,3.57917166,1.3375,4042,151.5,40.5,0.5244746,1.3375,4042,398.5,40.5,1.389047,1.3375,4042,220,40.5,0.733344436,1.3375,75.75001,1.55,1.55,99.80913
09/08/2026 12:35:47,0,0,3.12,3.12,0,0,10.94,9.38,9.38,26.56,39.06,6.25,8.98,39.06,11.722887,2835,388,1587,44,19.8,0.121835984,1.34375,1775,95.5,19.8,0.298547566,1.34375,1522,30.5,19.8,0.07667383,1.34375,4042,455,40.5,1.55516839,1.34375,4042,752,40.5,2.616821,1.34375,4042,953,40.5,3.30475736,1.34375,76.00001,1.55,1.55,99.80913
09/08/2026 12:35:49,10.77,0,20,32.31,18.46,7.58,6.15,16.92,3.08,6.15,27.69,7.69,13.07,32.31,13.2599888,4038,519,4042,155.5,40.5,0.3920465,1.34375,4042,1101.5,40.5,2.8643477,1.34375,4042,429,40.5,1.35649991,1.34375,4017,501.5,40.25,1.70237958,1.34375,4042,161.5,40.5,0.495691985,1.35,4042,766.5,40.5,2.502799,1.35,75.62501,1.55,1.55,99.80923
09/08/2026 12:35:51,3.08,4.62,1.54,1.54,3.08,1.54,53.85,21.54,9.23,21.54,12.31,7.69,11.79,53.85,11.6048069,2249,388,1366,88.5,18,0.2707198,1.3375,1564,29.5,18,0.0665485337,1.3375,2928,50.5,40.5,0.1199453,1.3375,1797,1308,18,4.61450768,1.3375,4042,425.5,40.5,1.45297635,1.35625,1797,423,18,1.43280947,1.35625,76.12501,1.55,1.55,99.80918
09/08/2026 12:35:53,20.63,7.81,15.62,12.5,3.12,0,47.62,3.17,4.76,3.17,19.05,21.88,13.28,47.62,14.5916033,3294,555,4042,441,40.5,1.14317548,1.35625,1797,473,18,1.42635858,1.35625,4042,191,40.5,0.440837175,1.3625,4042,1061,40.5,3.63218284,1.3625,4042,351,40.5,0.8482785,1.3625,1797,815.5,18,2.671966,1.3625,76.25001,1.55,1.55,99.8092041
09/08/2026 12:35:55,24.24,0,12.12,1.52,16.67,0,22.73,15.15,16.67,15.38,34.85,10.61,14.16,34.85,13.4701948,2687,545,1976,340.5,19.8,0.917987,1.3375,2470,376.5,24.75,1.03384066,1.3375,1797,284,18,0.623339,1.35,4042,767,40.5,2.53426242,1.35,1797,604,18,1.93681777,1.35,4042,899,40.5,2.83849263,1.35,76.75001,1.55,1.55,99.80916
09/08/2026 12:35:57,3.12,3.17,9.38,7.81,1.56,0,9.38,21.88,4.69,23.81,18.75,7.81,9.28,23.81,12.0333462,2920,429,1797,143.5,18,0.3712424,1.30625,4042,429,40.5,1.3677181,1.30625,1797,105.5,18,0.266731441,1.30625,1797,658.5,18,2.305133,1.30625,4042,586.5,40.5,2.013226,1.30625,4042,651.5,40.5,2.14594245,1.30625,76.37501,1.55,1.55,99.80918
09/08/2026 12:35:59,4.76,0,26.98,14.29,10.94,0,39.68,1.54,9.52,9.52,15.87,1.59,11.22,39.68,12.0819035,2388,432,1235,168,12.375,0.456299841,1.35625,1235,753.5,12.375,2.45827365,1.35625,1976,172,19.8,0.4942374,1.35625,4042,896.5,40.5,3.14979815,1.35625,1797,318.5,18,0.987376034,1.35625,4042,282.5,40.5,0.89463073,1.35625,76.00001,1.55,1.55,99.80914
09/08/2026 12:36:01,23.44,6.25,21.88,4.69,43.75,4.69,32.81,8.96,18.75,12.5,23.44,7.81,17.41,43.75,15.487443,3294,728,1797,506.5,18,1.09605277,1.31875,4042,551,40.5,1.34668314,1.325,4042,1051,40.5,3.07455969,1.325,4042,889,40.5,2.510904,1.325,1797,694,18,1.79181433,1.325,4042,675.5,40.5,1.846167,1.325,76.12501,1.55,1.55,99.8092041
09/08/2026 12:36:03,20.31,9.38,14.06,12.5,15.87,7.94,6.25,13.64,4.76,33.33,32.81,6.35,14.77,33.33,14.17613,2635,512,1976,433,19.8,1.16027522,1.35625,1976,440,19.8,1.39324653,1.35625,1976,250.5,19.8,0.6602647,1.35625,4042,396.5,40.5,1.31732714,1.35625,4042,807,40.5,2.698988,1.34375,1797,742,18,2.4917388,1.34375,76.37501,1.55,1.55,99.80915
09/08/2026 12:36:05,15.62,1.59,7.81,3.17,4.76,0,17.19,0,7.81,14.06,20.31,43.75,11.34,43.75,13.0591192,3286,472,4042,373.5,40.5,1.05603385,1.3375,1797,206,18,0.5944729,1.3375,1753,97,18,0.259911329,1.3375,4042,343,40.5,1.11200631,1.3375,4042,463,40.5,1.38049269,1.3375,4042,1352.5,40.5,4.698244,1.35625,76.50001,1.55,1.55,99.80913
09/08/2026 12:36:07,31.25,15.38,33.85,10.77,35.94,18.75,29.69,18.75,25,14.06,40.62,26.56,25.05,40.62,16.02189,4042,829,4042,617,40.5,1.36025882,1.3375,4042,707,40.5,1.64086366,1.33125,4042,985,40.5,2.71224666,1.35,4042,880,40.5,2.436918,1.35,4042,682,40.5,1.595623,1.35,4042,1100.5,40.5,2.98307443,1.35,76.37501,1.55,1.55,99.80917
09/08/2026 12:36:09,12.7,19.05,25.4,26.98,15.87,20.63,22.22,36.51,22.22,22.22,42.86,32.81,24.96,42.86,14.8945951,2415,776,1397,415.5,14,0.7790002,1.3375,1235,795,12.375,1.55283284,1.3625,1976,590.5,19.8,1.42984581,1.3625,1797,935.5,18,2.56707668,1.3625,4042,690,40.5,1.56030238,1.3625,4042,1230,40.5,2.95783234,1.3625,77.37501,1.55,1.55,99.80916
09/08/2026 12:36:11,43.75,26.15,40,20,23.44,17.19,53.12,16.92,41.27,23.81,46.88,28.12,31.72,53.12,18.3762131,2545,974,1797,977,18,2.43731761,1.3375,4042,1042.5,40.5,2.70396376,1.3375,1797,531.5,18,1.16022933,1.3375,1797,1115,18,2.97432661,1.3375,1797,944.5,18,2.40149426,1.3375,4042,1231.5,40.5,3.4763546,1.3375,77.37501,1.55,1.55,99.8092346
09/08/2026 12:36:13,23.08,12.31,30.77,40,18.46,6.15,50.77,15.38,15.38,20,30.77,9.23,22.69,50.77,14.3974581,3668,680,1797,523.5,18,1.19990218,1.35625,4042,1144.5,40.5,2.85444427,1.35625,4042,231,40.5,0.5748691,1.35625,4042,1184,40.5,4.041766,1.35625,4042,471.5,40.5,1.32986557,1.35625,4042,523,40.5,1.47124207,1.35625,77.75001,1.55,1.55,99.80919
09/08/2026 12:36:15,21.88,9.38,14.06,15.15,10.94,18.75,29.69,7.81,14.06,25,40.62,3.12,17.54,40.62,13.0967941,3705,545,4042,386,40.5,0.96190685,1.33125,2021,461.5,20.25,1.43695259,1.33125,4042,453,40.5,1.411127,1.33125,4042,488,40.5,1.5186348,1.33125,4042,623,40.5,1.94282186,1.33125,4042,860.5,40.5,2.83861232,1.33125,77.62501,1.55,1.55,99.80923
09/08/2026 12:36:17,9.38,10.94,9.38,9.38,21.88,4.55,31.25,4.69,12.5,1.56,31.25,4.69,12.62,31.25,11.8395529,2920,501,1797,450.5,18,1.24420846,1.34375,1797,340,18,0.917035758,1.34375,4042,588,40.5,1.904349,1.34375,1797,625,18,2.07869482,1.34375,4042,228,40.5,0.573185742,1.34375,4042,776,40.5,2.560345,1.34375,76.87501,1.55,1.55,99.80915
09/08/2026 12:36:19,30.16,17.46,26.98,12.7,20.63,12.7,20.63,6.35,15.87,26.98,42.86,17.46,20.9,42.86,14.9272738,3290,711,4017,780.5,40.25,2.05090261,1.3625,1797,682.5,18,1.79934824,1.35625,4042,559.5,40.5,1.5261451,1.35625,4042,511,40.5,1.400493,1.35625,1797,780,18,2.50373673,1.35625,4042,952.5,40.5,2.70729971,1.35625,77.62501,1.55,1.55,99.80918
09/08/2026 12:36:21,6.25,9.52,14.06,11.11,10.94,4.76,25,9.38,9.38,10.94,40.62,6.25,13.18,40.62,11.9020233,1971,523,1397,390.5,14,1.1821326,1.33125,1397,612,14,1.84950662,1.33125,1397,255,14,0.709138155,1.33125,1797,612,18,1.92174327,1.33125,1797,350.5,18,0.958137631,1.34375,4042,918.5,40.5,2.98526049,1.34375,77.25001,1.55,1.55,99.80914
